km_driven,BMW,Chevrolet,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,uncommon,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
82500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
200000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
88000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
275000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
120000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
34000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
129627,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29700,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
55000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
75000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
18000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
37000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
49523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
25538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
102000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
35000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
83000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
70000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
71850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
75000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
150000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
125000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
156975,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
105000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
160000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
87452,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
96000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
131111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
85000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
170000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
19000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
180000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
134000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
35000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
40000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121941,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100875,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
170000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
74381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
160000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
143000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
132478,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
85000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
40000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
90000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
96443,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
116000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
118000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
155000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
149000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
75000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
63000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
376412,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
59400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
23000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
300000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
184000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56290,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
30000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
250000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
250000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
31000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
140000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
25538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
64000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
117000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
221889,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
113000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
90000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79990,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
85710,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
80000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
270000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
56290,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
66000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
100000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
68089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
270000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
167000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
70000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
116104,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
